model	dataset	N	oov	hyper_num	method	AP	include_oov	corpus	qts_pattern
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7263220477115407	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7294092805285458	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.745281701661839	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7483825096494077	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7263220477115407	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7294092805285458	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.745281701661839	False	wikipedia15M	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.741367106696609	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7248738821910022	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7150707133212443	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7356879321708203	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.741367106696609	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7248738821910022	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7150707133212443	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7356879321708203	False	wikipedia15M	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.742115564923648	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7243262733669833	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7130859920629837	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7373161581616025	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.742115564923648	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7243262733669833	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7130859920629837	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7373161581616025	False	wikipedia15M	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7396006748676949	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7317962765688241	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7179929495147515	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7352269640516811	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7396006748676949	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7317962765688241	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7179929495147515	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7352269640516811	False	wikipedia15M	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7339613912719306	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7329288063194146	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7188690874083272	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7319932233947043	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7339613912719306	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7329288063194146	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7188690874083272	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7319932233947043	False	wikipedia15M	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7316314696893301	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7297337546785175	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7171162174473155	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7302526757458436	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7316314696893301	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7297337546785175	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7171162174473155	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7302526757458436	False	wikipedia15M	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7269277299018023	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7303595485066972	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.7178050305868775	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.724576675038517	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7269277299018023	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7303595485066972	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.7178050305868775	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.724576675038517	False	wikipedia15M	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7209918461594541	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7179156454216964	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6884375162530935	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7201437003797475	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7209918461594541	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7179156454216964	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6884375162530935	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7201437003797475	False	wikipedia15M	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7154940186429115	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7134244312630486	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6855478093107155	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7143681464401953	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7154940186429115	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7134244312630486	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6855478093107155	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7143681464401953	False	wikipedia15M	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7126461922383532	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7144387129365912	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6877279766564504	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7113040880654188	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7126461922383532	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7144387129365912	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6877279766564504	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7113040880654188	False	wikipedia15M	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7111213439543663	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7071917504603817	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6801368787851133	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.7045419977330598	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7111213439543663	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7071917504603817	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6801368787851133	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.7045419977330598	False	wikipedia15M	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7077384836178612	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7065425307520782	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6805938460497922	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.6998615019689612	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7077384836178612	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7065425307520782	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6805938460497922	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.6998615019689612	False	wikipedia15M	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_positional_rank	0.7018743023342882	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword min_positional_rank	0.7029476871459929	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword max_pattern	0.6795023809096419	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	mean_subword mean_pattern	0.6951471224337574	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_positional_rank	0.7018743023342882	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword min_positional_rank	0.7029476871459929	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword max_pattern	0.6795023809096419	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	570	0	275	all_subword mean_pattern	0.6951471224337574	False	wikipedia15M	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7096255877349255	True	bert	1
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7322935747047634	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7193304480199548	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7107048012239477	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.729302788349277	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7322935747047634	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7193304480199548	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7107048012239477	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.729302788349277	True	bert	2
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7396524756536373	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7251303307686658	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7210866408560176	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7366092038698117	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7396524756536373	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7251303307686658	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7210866408560176	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7366092038698117	True	bert	3
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7368318201176033	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7254438819637119	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7197027570911793	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7334104443041358	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7368318201176033	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7254438819637119	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7197027570911793	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7334104443041358	True	bert	4
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7368366749224363	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7248258110778927	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7141325909509681	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.732107183476702	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7368366749224363	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7248258110778927	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7141325909509681	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.732107183476702	True	bert	5
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7330739480058006	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7268699385727129	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7168175749398021	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7307583520972032	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7330739480058006	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7268699385727129	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7168175749398021	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7307583520972032	True	bert	6
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7283557081880574	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7267216805435429	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7163087776223487	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7271327761136767	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7283557081880574	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7267216805435429	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7163087776223487	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7271327761136767	True	bert	7
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7244308925005072	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.727682023915664	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.716221590520727	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7254659522493914	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7244308925005072	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.727682023915664	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.716221590520727	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7254659522493914	True	bert	8
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7170013857554851	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7215442395793891	True	bert	9
